Time,MidPrice,BestBid,BestAsk,Spread,Imbalance,TruePrice
1130,102.83500000000001,102.8,102.87,0.07000000000000739,0.03703703703635117,102.82909083549492
1131,102.83500000000001,102.8,102.87,0.07000000000000739,0.0,102.95078376914174
1132,102.845,102.82,102.87,0.05000000000001137,-0.019607843136870435,102.96423255338438
1133,102.845,102.82,102.87,0.05000000000001137,-0.019607843136870435,102.88751774809181
1134,102.845,102.82,102.87,0.05000000000001137,-0.019607843136870435,102.73675669996719
1135,102.83500000000001,102.8,102.87,0.07000000000000739,-0.019607843136870435,102.5514119301835
1136,102.83500000000001,102.8,102.87,0.07000000000000739,0.041666666665798616,102.53532015922478
1137,102.83500000000001,102.8,102.87,0.07000000000000739,0.0799999999984,102.91944826736217
1138,102.83500000000001,102.8,102.87,0.07000000000000739,0.041666666665798616,102.58035008487731
1139,102.755,102.74,102.77,0.030000000000001137,0.052631578946445066,102.47784056215619
1140,102.755,102.74,102.77,0.030000000000001137,0.0,102.74066234554519
1141,102.755,102.74,102.77,0.030000000000001137,0.062499999999023434,102.61401311252426
1142,102.755,102.74,102.77,0.030000000000001137,0.062499999999023434,102.58911266084823
1143,102.705,102.64,102.77,0.12999999999999545,0.062499999999023434,102.33489000432009
1144,102.69999999999999,102.63,102.77,0.14000000000000057,0.0909090909077135,102.38113346785966
1145,102.65,102.63,102.67,0.04000000000000625,0.10769230769065088,102.36750956397033
1146,102.65,102.63,102.67,0.04000000000000625,0.10769230769065088,102.64750742120779
1147,102.65,102.63,102.67,0.04000000000000625,0.10769230769065088,102.75819625792967
1148,102.65,102.63,102.67,0.04000000000000625,0.19999999999666668,102.63333965519034
1149,102.65,102.63,102.67,0.04000000000000625,0.19999999999666668,102.72213151480327
1150,102.64,102.63,102.65,0.020000000000010232,0.41176470587427916,102.50395522297144
1151,102.65,102.63,102.67,0.04000000000000625,0.33333333332716053,102.47878290547426
1152,102.65,102.63,102.67,0.04000000000000625,0.3207547169750801,102.58883207391472
1153,102.65,102.63,102.67,0.04000000000000625,0.22807017543459526,102.63188279597165
1154,102.65,102.63,102.67,0.04000000000000625,0.07692307692189349,102.38964059093935
1155,102.65,102.63,102.67,0.04000000000000625,0.07692307692189349,102.42416747698323
1156,102.65,102.63,102.67,0.04000000000000625,0.1549295774626066,102.02644660002174
1157,102.65,102.63,102.67,0.04000000000000625,0.11764705882179931,101.91797797046503
1158,102.64,102.61,102.67,0.060000000000002274,0.04761904761829176,101.98369115165885
1159,102.63,102.59,102.67,0.0799999999999983,0.016393442622682077,101.6624658080594
1160,102.67,102.59,102.75,0.1599999999999966,-0.07407407407270233,101.63790539667824
1161,102.66,102.57,102.75,0.18000000000000682,-0.09433962263972945,101.49229553902192
1162,102.64500000000001,102.54,102.75,0.20999999999999375,-0.03571428571364796,101.3072552685921
1163,102.64,102.53,102.75,0.21999999999999886,-0.1599999999968,101.56455085873705
1164,102.64,102.53,102.75,0.21999999999999886,-0.20833333332899306,101.51883024321768
1165,102.64,102.53,102.75,0.21999999999999886,-0.2608695652117202,101.71582153103508
1166,102.64,102.53,102.75,0.21999999999999886,-0.3809523809433107,101.9778926225807
1167,102.475,102.46,102.49,0.030000000000001137,-0.4634146341350387,102.2210186142928
1168,102.475,102.46,102.49,0.030000000000001137,-0.4634146341350387,102.59534165416093
1169,102.475,102.46,102.49,0.030000000000001137,-0.4634146341350387,102.55134586519665
1170,102.475,102.46,102.49,0.030000000000001137,-0.5217391304234404,102.4341951735474
1171,102.60499999999999,102.46,102.75,0.29000000000000625,-0.5217391304234404,102.40267466089838
1172,102.53,102.46,102.6,0.14000000000000057,-0.55102040815202,102.32108233805754
1173,102.475,102.46,102.49,0.030000000000001137,-0.5769230769119823,102.2933097834248
1174,102.475,102.46,102.49,0.030000000000001137,-0.5849056603663225,102.21182488354916
1175,102.445,102.4,102.49,0.0899999999999892,-0.253731343279795,101.94496946407945
1176,102.445,102.4,102.49,0.0899999999999892,-0.1666666666638889,102.1696378611154
1177,102.44,102.39,102.49,0.09999999999999432,0.04109589041039594,101.67738717691195
1178,102.44,102.39,102.49,0.09999999999999432,0.08823529411634948,101.58110831612488
1179,102.435,102.38,102.49,0.10999999999999943,-0.05084745762625682,101.59763761176582
1180,102.435,102.38,102.49,0.10999999999999943,-0.19230769230399408,101.65585588297591
1181,102.43,102.37,102.49,0.11999999999999034,-0.08771929824407511,101.5628595627609
1182,102.43,102.37,102.49,0.11999999999999034,-0.2156862745055748,101.50966203469423
1183,102.425,102.36,102.49,0.12999999999999545,-0.2653061224435652,101.33083546499503
1184,102.47999999999999,102.36,102.6,0.23999999999999488,-0.45098039214802005,101.23527929679186
1185,102.47,102.34,102.6,0.2599999999999909,-0.17460317460040314,101.18716582669546
1186,102.435,102.27,102.6,0.3299999999999983,-0.19354838709365246,101.2416545695838
1187,102.435,102.27,102.6,0.3299999999999983,-0.1562499999975586,101.432610692378
1188,102.435,102.27,102.6,0.3299999999999983,-0.17460317460040314,101.31173096878199
1189,102.43,102.26,102.6,0.3399999999999892,-0.19354838709365246,101.29826210443322
1190,102.43,102.26,102.6,0.3399999999999892,-0.1562499999975586,101.50775757927825
1191,102.30000000000001,102.26,102.34,0.0799999999999983,-0.1428571428548753,101.85803766233863
1192,102.33,102.32,102.34,0.020000000000010232,-0.12280701754170514,102.45147667784708
1193,102.33,102.32,102.34,0.020000000000010232,-0.10714285714094389,102.35780454416556
1194,102.33,102.32,102.34,0.020000000000010232,-0.09090909090743803,102.33622628584044
1195,102.33,102.32,102.34,0.020000000000010232,-0.09090909090743803,102.34684508513449
1196,102.33,102.32,102.34,0.020000000000010232,-0.09090909090743803,102.06061044584264
1197,102.30000000000001,102.26,102.34,0.0799999999999983,0.0,101.88936439074769
1198,102.30000000000001,102.26,102.34,0.0799999999999983,0.03571428571364796,101.88282862013135
1199,102.30000000000001,102.26,102.34,0.0799999999999983,-0.03333333333277778,101.97512447998166
1200,102.27000000000001,102.26,102.28,0.01999999999999602,-0.03846153846079882,102.01370241706738
1201,102.25999999999999,102.24,102.28,0.04000000000000625,-0.0799999999984,101.85914432976536
1202,102.25999999999999,102.24,102.28,0.04000000000000625,-0.03846153846079882,101.81637644004536
1203,102.25999999999999,102.24,102.28,0.04000000000000625,-0.10204081632444816,101.74383553213889
1204,102.255,102.23,102.28,0.04999999999999716,0.018181818181487605,102.04761610243757
1205,102.255,102.23,102.28,0.04999999999999716,-0.03846153846079882,102.19042917956064
1206,102.285,102.23,102.34,0.10999999999999943,-0.019607843136870435,101.96033156323439
1207,102.285,102.23,102.34,0.10999999999999943,0.02040816326488963,102.17629533554638
1208,102.285,102.23,102.34,0.10999999999999943,-0.03846153846079882,102.22898212530254
1209,102.26,102.23,102.29,0.060000000000002274,0.06382978723268448,101.80597229523802
1210,102.245,102.2,102.29,0.09000000000000341,0.06382978723268448,101.83706151005943
1211,102.24000000000001,102.19,102.29,0.10000000000000853,-0.07317073170553243,101.70341349109023
1212,102.24000000000001,102.19,102.29,0.10000000000000853,-0.0999999999975,101.70347604166206
1213,102.24000000000001,102.19,102.29,0.10000000000000853,0.06382978723268448,101.70814635402733
1214,102.23500000000001,102.18,102.29,0.10999999999999943,0.022222222221728396,101.55308895497639
1215,102.23,102.17,102.29,0.12000000000000455,0.15384615384319528,101.83364972764616
1216,102.23,102.17,102.29,0.12000000000000455,0.08333333333159723,101.59399915225143
1217,102.2,102.17,102.23,0.060000000000002274,0.0,102.0446662872939
1218,102.2,102.17,102.23,0.060000000000002274,0.0,102.26206015627358
1219,102.2,102.17,102.23,0.060000000000002274,0.0,102.04026576767484
1220,102.19,102.17,102.21,0.03999999999999204,0.0,101.95710233464496
1221,102.19,102.17,102.21,0.03999999999999204,0.0,102.25119643957947
1222,102.19,102.17,102.21,0.03999999999999204,0.0,102.17256053270458
1223,102.185,102.16,102.21,0.04999999999999716,0.13725490195809306,101.81269447958783
1224,102.185,102.16,102.21,0.04999999999999716,0.06382978723268448,101.60067603879699
1225,102.18,102.15,102.21,0.05999999999998806,0.022222222221728396,101.5914456898047
1226,102.18,102.15,102.21,0.05999999999998806,0.022222222221728396,101.45557339048447
1227,102.18,102.15,102.21,0.05999999999998806,0.0,101.4650472458167
1228,102.175,102.14,102.21,0.06999999999999318,0.10204081632444816,101.64761802297849
1229,102.175,102.14,102.21,0.06999999999999318,0.10204081632444816,101.61765071024858
1230,102.18,102.13,102.23,0.10000000000000853,-0.018181818181487605,101.74131091591835
1231,102.18,102.13,102.23,0.10000000000000853,-0.018181818181487605,102.11120007181503
1232,102.21000000000001,102.13,102.29,0.1600000000000108,0.03846153846079882,102.6570380621764
1233,102.21000000000001,102.13,102.29,0.1600000000000108,0.03846153846079882,102.3315720358288
1234,102.235,102.13,102.34,0.21000000000000796,-0.03571428571364796,102.65318048641201
1235,102.31,102.28,102.34,0.060000000000002274,0.10769230769065088,102.48739721798796
1236,102.325,102.28,102.37,0.09000000000000341,0.058823529410899654,102.51311036432651
1237,102.325,102.28,102.37,0.09000000000000341,0.015384615384378698,102.50974511165161
1238,102.325,102.28,102.37,0.09000000000000341,0.015384615384378698,102.32208441149558
1239,102.31,102.28,102.34,0.060000000000002274,0.0,102.23811042961952
1240,102.31,102.28,102.34,0.060000000000002274,-0.018181818181487605,102.07469312433794
1241,102.305,102.28,102.33,0.04999999999999716,0.03846153846079882,101.96484080006624
1242,102.295,102.26,102.33,0.06999999999999318,0.07407407407270233,101.90068536988075
1243,102.25,102.16,102.34,0.18000000000000682,0.08474576271042804,101.77485607214481
1244,102.25,102.16,102.34,0.18000000000000682,0.06896551724019026,101.57617113748474
1245,102.18,102.16,102.2,0.04000000000000625,0.09090909090743803,101.86895932054283
1246,102.18,102.16,102.2,0.04000000000000625,0.03703703703635117,101.86452200545092
1247,102.18,102.16,102.2,0.04000000000000625,0.03703703703635117,101.92731183010889
1248,102.18,102.16,102.2,0.04000000000000625,0.03703703703635117,102.03099117383364
1249,102.18,102.16,102.2,0.04000000000000625,0.03703703703635117,102.01958221850579
1250,102.16499999999999,102.13,102.2,0.07000000000000739,0.01886792452794589,101.84671003000796
1251,102.16499999999999,102.13,102.2,0.07000000000000739,-0.10638297872114079,101.88996099040341
1252,102.16499999999999,102.13,102.2,0.07000000000000739,-0.15555555555209877,101.6991591316629
1253,102.16499999999999,102.13,102.2,0.07000000000000739,0.01886792452794589,101.58757264568507
1254,102.16,102.12,102.2,0.0799999999999983,0.11864406779459925,101.45617593430394
1255,102.15,102.1,102.2,0.10000000000000853,0.22807017543459526,101.32707047174429
1256,102.15,102.1,102.2,0.10000000000000853,0.21428571428188778,101.0878730816464
1257,102.14500000000001,102.09,102.2,0.10999999999999943,0.19999999999636364,101.26729380564942
1258,102.14500000000001,102.09,102.2,0.10999999999999943,0.25423728813128416,101.48742016060913
1259,102.14500000000001,102.09,102.2,0.10999999999999943,0.19999999999636364,101.32875791294097
1260,102.14500000000001,102.09,102.2,0.10999999999999943,0.2666666666622222,101.57033847253709
1261,102.17,102.09,102.25,0.1599999999999966,0.15254237287877048,101.3564792019838
1262,102.17,102.09,102.25,0.1599999999999966,0.20634920634593099,101.59313204221009
1263,102.17,102.09,102.25,0.1599999999999966,0.2258064516092612,101.87906602436315
1264,102.17,102.09,102.25,0.1599999999999966,0.19999999999666668,102.19758697083046
1265,102.17,102.09,102.25,0.1599999999999966,0.28571428570918367,102.47788750996895
1266,102.23,102.09,102.37,0.28000000000000114,0.18032786884950283,102.84671984161322
1267,102.245,102.09,102.4,0.3100000000000023,0.2203389830471129,102.60853718939283
1268,102.36500000000001,102.33,102.4,0.07000000000000739,0.29230769230319525,102.52762877603162
1269,102.36500000000001,102.33,102.4,0.07000000000000739,0.14814814814540467,102.59637095542334
1270,102.385,102.37,102.4,0.030000000000001137,0.02127659574422816,102.61749916579109
1271,102.385,102.37,102.4,0.030000000000001137,0.0,102.78131149121239
1272,102.385,102.37,102.4,0.030000000000001137,0.02127659574422816,102.8747374578949
1273,102.41,102.37,102.45,0.0799999999999983,-0.12727272727041322,102.75594981027437
1274,102.42500000000001,102.37,102.48,0.10999999999999943,-0.17241379310047564,102.74529085373749
1275,102.435,102.38,102.49,0.10999999999999943,-0.24590163934023113,102.60464327729336
1276,102.465,102.44,102.49,0.04999999999999716,-0.29824561402985533,102.6634310694202
1277,102.47999999999999,102.44,102.52,0.0799999999999983,-0.17460317460040314,102.5868245805645
1278,102.47999999999999,102.44,102.52,0.0799999999999983,-0.13846153845940828,102.5062901107702
1279,102.47999999999999,102.44,102.52,0.0799999999999983,-0.13846153845940828,102.21414755019266
1280,102.485,102.44,102.53,0.09000000000000341,-0.12499999999804687,102.46847356960652
1281,102.485,102.44,102.53,0.09000000000000341,-0.3090909090852893,102.57710871244116
1282,102.485,102.44,102.53,0.09000000000000341,-0.12499999999804687,102.57239636363671
1283,102.485,102.44,102.53,0.09000000000000341,-0.06666666666555555,102.75144845959039
1284,102.485,102.44,102.53,0.09000000000000341,0.030303030302571164,102.64770726532313
1285,102.485,102.44,102.53,0.09000000000000341,0.030303030302571164,102.53943715893607
1286,102.485,102.44,102.53,0.09000000000000341,0.015384615384378698,102.57623305493212
1287,102.485,102.44,102.53,0.09000000000000341,0.015384615384378698,102.609657569655
1288,102.485,102.44,102.53,0.09000000000000341,0.015384615384378698,102.63074322606322
1289,102.485,102.44,102.53,0.09000000000000341,0.015384615384378698,102.36942228297599
1290,102.485,102.44,102.53,0.09000000000000341,0.015384615384378698,102.48267171722219
1291,102.485,102.44,102.53,0.09000000000000341,0.09999999999833334,102.48364559406292
1292,102.485,102.44,102.53,0.09000000000000341,0.09999999999833334,102.6337446201712
1293,102.455,102.38,102.53,0.15000000000000568,0.09999999999833334,101.96700186389671
1294,102.41499999999999,102.38,102.45,0.07000000000000739,0.06451612903121749,102.18108698156804
1295,102.41499999999999,102.38,102.45,0.07000000000000739,0.04918032786804623,101.86304892796745
1296,102.41499999999999,102.38,102.45,0.07000000000000739,-0.01754385964881502,101.95066924816996
1297,102.395,102.38,102.41,0.030000000000001137,0.03703703703635117,102.06060988706481
1298,102.395,102.38,102.41,0.030000000000001137,0.03703703703635117,102.23946932066788
1299,102.39,102.37,102.41,0.03999999999999204,0.14754098360413867,102.25046891989763
1300,102.39,102.37,102.41,0.03999999999999204,0.14754098360413867,102.55836097922679
1301,102.39,102.37,102.41,0.03999999999999204,0.1333333333311111,102.14227446942184
1302,102.38499999999999,102.36,102.41,0.04999999999999716,0.01886792452794589,102.08562617069661
1303,102.38499999999999,102.36,102.41,0.04999999999999716,0.01886792452794589,102.3065258694202
1304,102.38499999999999,102.36,102.41,0.04999999999999716,0.01886792452794589,102.34215795245467
1305,102.36500000000001,102.36,102.37,0.010000000000005116,0.0799999999984,102.14475250367413
1306,102.36500000000001,102.36,102.37,0.010000000000005116,0.0799999999984,102.41612125641197
1307,102.36500000000001,102.36,102.37,0.010000000000005116,0.0799999999984,102.61611167077079
1308,102.36500000000001,102.36,102.37,0.010000000000005116,0.10204081632444816,102.23527197612479
1309,102.36,102.35,102.37,0.020000000000010232,0.10204081632444816,102.19804945558833
1310,102.36,102.35,102.37,0.020000000000010232,0.19999999999555557,102.19472643189859
1311,102.36,102.35,102.37,0.020000000000010232,0.041666666665798616,101.94057923565386
1312,102.39,102.35,102.43,0.0800000000000125,-0.10714285714094389,102.39601422072825
1313,102.375,102.35,102.4,0.05000000000001137,-0.10714285714094389,102.29988538115708
1314,102.375,102.35,102.4,0.05000000000001137,-0.23076923076568046,102.06545066407087
1315,102.36500000000001,102.33,102.4,0.07000000000000739,-0.1267605633784963,101.76846122442066
1316,102.36500000000001,102.33,102.4,0.07000000000000739,-0.1111111111095679,101.54660929846776
1317,102.36500000000001,102.33,102.4,0.07000000000000739,-0.06060606060514233,101.22647449194439
1318,102.35,102.3,102.4,0.10000000000000853,-0.14754098360413867,101.62149992575084
1319,102.33500000000001,102.27,102.4,0.13000000000000966,-0.11111111110934745,101.54921671209463
1320,102.33500000000001,102.27,102.4,0.13000000000000966,-0.12903225806243498,101.29339670791197
1321,102.33500000000001,102.27,102.4,0.13000000000000966,-0.14754098360413867,101.32421750848796
1322,102.305,102.21,102.4,0.19000000000001194,-0.12903225806243498,101.06209082061204
1323,102.27000000000001,102.14,102.4,0.2600000000000051,0.0,101.21623286007109
1324,102.27000000000001,102.14,102.4,0.2600000000000051,-0.04477611940231677,101.33301800541327
1325,102.27000000000001,102.14,102.4,0.2600000000000051,-0.11111111110934745,101.12109640879018
1326,102.26,102.12,102.4,0.28000000000000114,-0.08196721311341038,101.00003216341054
1327,102.245,102.09,102.4,0.3100000000000023,-0.015384615384378698,100.96737942504993
1328,102.26,102.09,102.43,0.3400000000000034,-0.016393442622682077,101.06368936849319
1329,102.26,102.09,102.43,0.3400000000000034,-0.05084745762625682,100.89554955993276
1330,102.26,102.09,102.43,0.3400000000000034,-0.169811320751513,100.67827671717207
1331,102.255,102.08,102.43,0.3500000000000085,0.11111111110934745,100.39188070857122
1332,102.255,102.08,102.43,0.3500000000000085,0.08196721311341038,100.22754498523017
1333,102.255,102.08,102.43,0.3500000000000085,0.05084745762625682,100.17094459671632
1334,102.255,102.08,102.43,0.3500000000000085,-0.05660377358383767,100.2786043641553
1335,102.255,102.08,102.43,0.3500000000000085,-0.07692307692159764,100.51540123812903
1336,102.255,102.08,102.43,0.3500000000000085,-0.19148936169805345,100.70728544342978
1337,102.255,102.08,102.43,0.3500000000000085,-0.30232558138831805,101.00202319841895
1338,102.255,102.08,102.43,0.3500000000000085,-0.19148936169805345,100.99385164626688
1339,102.255,102.08,102.43,0.3500000000000085,-0.2173913043431002,100.9846284126866
1340,102.25999999999999,102.07,102.45,0.38000000000000966,-0.24999999999553574,100.98622592143411
1341,102.255,102.06,102.45,0.39000000000000057,-0.04477611940231677,100.69443926702931
1342,102.255,102.06,102.45,0.39000000000000057,-0.07692307692189349,100.889272967851
1343,102.255,102.06,102.45,0.39000000000000057,-0.10714285714094389,101.0177213407936
1344,102.25,102.05,102.45,0.4000000000000057,-0.05084745762625682,100.95170721368169
1345,102.25,102.05,102.45,0.4000000000000057,-0.12727272727041322,100.66166693713802
1346,102.25,102.05,102.45,0.4000000000000057,0.07462686567052795,100.66574013776504
1347,102.265,102.05,102.48,0.4300000000000068,0.0,100.32569952872083
1348,102.265,102.05,102.48,0.4300000000000068,-0.07692307692189349,100.27037771554076
1349,102.265,102.05,102.48,0.4300000000000068,-0.12903225806243498,100.19616302726878
1350,102.26,102.04,102.48,0.4399999999999977,-0.029411764705449827,100.0901051332399
1351,102.255,102.03,102.48,0.45000000000000284,-0.029411764705449827,99.6849507823256
1352,102.255,102.03,102.48,0.45000000000000284,-0.1666666666638889,99.48282393426281
1353,102.255,102.03,102.48,0.45000000000000284,-0.20689655172057075,99.46972559517974
1354,102.25,102.02,102.48,0.46000000000000796,-0.1864406779629417,99.5575462000572
1355,102.25,102.02,102.48,0.46000000000000796,-0.20689655172057075,99.62114938685248
1356,102.25,102.02,102.48,0.46000000000000796,-0.37254901960053827,99.41366706205613
1357,102.25,102.02,102.48,0.46000000000000796,-0.45833333332378473,99.27789772288392
1358,102.25,102.02,102.48,0.46000000000000796,-0.42857142856268227,99.48955559438241
1359,102.245,102.01,102.48,0.46999999999999886,-0.24999999999553574,99.38070247663069
1360,102.245,102.01,102.48,0.46999999999999886,-0.34615384614718936,99.01471246223244
1361,102.245,102.01,102.48,0.46999999999999886,-0.45833333332378473,98.82858792977629
1362,102.24000000000001,102.0,102.48,0.480000000000004,-0.27272727272231406,99.0462945940191
1363,102.235,101.99,102.48,0.4900000000000091,0.08823529411634948,98.78308572093175
1364,102.255,101.99,102.52,0.5300000000000011,0.016393442622682077,98.90235367774902
1365,102.255,101.99,102.52,0.5300000000000011,0.0,98.47260021113718
1366,102.255,101.99,102.52,0.5300000000000011,-0.052631578946445066,98.10621024392557
1367,102.25,101.98,102.52,0.539999999999992,-0.08695652173724008,98.00166260699581
1368,102.245,101.97,102.52,0.5499999999999972,-0.24999999999375003,98.0528403589007
1369,102.24,101.96,102.52,0.5600000000000023,-0.02040816326488963,98.59523638967393
1370,102.24,101.96,102.52,0.5600000000000023,0.019607843136870435,98.67303017257453
1371,102.24,101.96,102.52,0.5600000000000023,0.019607843136870435,98.79101499986261
1372,102.245,101.96,102.53,0.5700000000000074,-0.052631578946445066,98.85382296869713
1373,102.24000000000001,101.95,102.53,0.5799999999999983,-0.016949152542085608,98.87628158656692
1374,102.235,101.94,102.53,0.5900000000000034,-0.15384615384319528,98.55499010120829
1375,102.235,101.94,102.53,0.5900000000000034,-0.1111111111090535,99.01220243746994
1376,102.235,101.94,102.53,0.5900000000000034,-0.13207547169562123,99.09059003355766
1377,102.235,101.94,102.53,0.5900000000000034,-0.15384615384319528,98.92905237248466
1378,102.23,101.93,102.53,0.5999999999999943,0.0,98.79544603648927
1379,102.23,101.93,102.53,0.5999999999999943,0.0,99.01415730265462
1380,102.23,101.93,102.53,0.5999999999999943,0.05660377358383767,99.17968624079717
1381,102.22,101.91,102.53,0.6200000000000045,-0.06382978723268448,98.7005340321259
1382,102.22,101.91,102.53,0.6200000000000045,-0.08695652173724008,98.11005969888556
1383,102.22,101.91,102.53,0.6200000000000045,-0.08695652173724008,98.07411027118594
1384,102.22,101.91,102.53,0.6200000000000045,-0.24999999999375003,98.03575702652203
1385,102.215,101.9,102.53,0.6299999999999955,-0.041666666665798616,98.26924964230687
1386,102.215,101.9,102.53,0.6299999999999955,-0.06382978723268448,98.10138237081479
1387,102.215,101.9,102.53,0.6299999999999955,0.13793103448038052,97.80703003771488
1388,102.205,101.88,102.53,0.6500000000000057,-0.02040816326488963,98.1865056993597
1389,102.205,101.88,102.53,0.6500000000000057,-0.04347826086862004,98.32174049370592
1390,102.205,101.88,102.53,0.6500000000000057,-0.0909090909070248,98.50648717098953
1391,102.205,101.88,102.53,0.6500000000000057,-0.14285714285374151,98.38393643729418
1392,102.205,101.88,102.53,0.6500000000000057,-0.1162790697647377,98.52847978726808
1393,102.2,101.87,102.53,0.6599999999999966,-0.02127659574422816,98.38434553839078
1394,102.195,101.86,102.53,0.6700000000000017,0.1111111111090535,98.48781488427188
1395,102.195,101.86,102.53,0.6700000000000017,-0.04347826086862004,98.48570570399453
1396,102.195,101.86,102.53,0.6700000000000017,-0.1162790697647377,98.54535278415531
1397,102.19,101.85,102.53,0.6800000000000068,-0.02127659574422816,98.51250734214926
1398,102.19,101.85,102.53,0.6800000000000068,0.1578947368393352,98.10988117205899
1399,102.19,101.85,102.53,0.6800000000000068,0.12727272727041322,98.32469206975937
1400,102.19,101.85,102.53,0.6800000000000068,0.07692307692159764,98.01105173825539
1401,102.185,101.84,102.53,0.6899999999999977,0.0,98.24985752658391
1402,102.185,101.84,102.53,0.6899999999999977,0.05882352941061131,98.72461090048625
1403,102.185,101.84,102.53,0.6899999999999977,0.09433962263972945,98.75666049095021
1404,102.2,101.84,102.56,0.7199999999999989,0.08695652173724008,98.6739461380944
1405,102.195,101.83,102.56,0.730000000000004,0.1428571428542274,98.56866546338237
1406,102.195,101.83,102.56,0.730000000000004,0.20754716980740479,98.84050192757124
1407,102.195,101.83,102.56,0.730000000000004,0.255813953482423,98.14713512459345
1408,102.19999999999999,101.82,102.58,0.7600000000000051,0.33333333332592596,98.31243277695985
1409,102.19999999999999,101.82,102.58,0.7600000000000051,0.3181818181745868,98.59125014880229
1410,102.19999999999999,101.82,102.58,0.7600000000000051,0.41176470587427916,98.70757164559504
1411,102.19999999999999,101.82,102.58,0.7600000000000051,0.3181818181745868,98.68743904446211
1412,102.19999999999999,101.82,102.58,0.7600000000000051,0.29729729728926224,98.52751897613929
1413,102.19999999999999,101.82,102.58,0.7600000000000051,0.42222222221283956,98.51347432976738
1414,102.19999999999999,101.82,102.58,0.7600000000000051,0.4090909090816116,98.75945676403298
1415,102.19999999999999,101.82,102.58,0.7600000000000051,0.3333333333247864,98.80675265643312
1416,102.195,101.81,102.58,0.769999999999996,0.2571428571355102,98.57367122694734
1417,102.19,101.8,102.58,0.7800000000000011,0.29729729728926224,98.66975285906835
1418,102.19,101.8,102.58,0.7800000000000011,0.27777777777006174,98.63604131662704
1419,102.19,101.8,102.58,0.7800000000000011,0.16129032257544224,98.60906599010102
1420,102.19,101.8,102.58,0.7800000000000011,0.18749999999414066,98.48283038826196
1421,102.19,101.8,102.58,0.7800000000000011,0.2571428571355102,98.22110654910614
1422,102.19,101.8,102.58,0.7800000000000011,0.18749999999414066,98.08378067809774
1423,102.185,101.79,102.58,0.789999999999992,0.45833333332378473,98.04556489552836
1424,102.185,101.79,102.58,0.789999999999992,0.34693877550312374,98.14669913644899
1425,102.185,101.79,102.58,0.789999999999992,0.3043478260803403,97.92214671348152
1426,102.185,101.79,102.58,0.789999999999992,0.21951219511659728,98.07522276010037
1427,102.185,101.79,102.58,0.789999999999992,0.05882352941003461,98.02264644816539
1428,102.18,101.78,102.58,0.7999999999999972,0.08571428571183674,98.10788392655812
1429,102.18,101.78,102.58,0.7999999999999972,0.3191489361634224,98.09896232937538
1430,102.18,101.78,102.58,0.7999999999999972,0.3191489361634224,98.26838334255764
1431,102.18,101.78,102.58,0.7999999999999972,0.21951219511659728,97.93698406397739
1432,102.175,101.77,102.58,0.8100000000000023,0.23809523808956917,98.12233977106925
1433,102.17,101.76,102.58,0.8199999999999932,0.20930232557652786,97.76528757189959
1434,102.16499999999999,101.75,102.58,0.8299999999999983,0.20930232557652786,97.60895525014367
1435,102.16,101.74,102.58,0.8400000000000034,0.27659574467496606,97.56524820439698
1436,102.16,101.74,102.58,0.8400000000000034,0.24444444443901236,97.39342074573455
1437,102.16,101.74,102.58,0.8400000000000034,0.19047619047165534,97.7625736887296
1438,102.16,101.74,102.58,0.8400000000000034,0.14999999999625002,97.4678945774028
1439,102.16,101.74,102.58,0.8400000000000034,-0.02325581395294754,97.29048040889988
1440,102.16,101.74,102.58,0.8400000000000034,-0.1282051282018409,97.43053102430541
1441,102.155,101.73,102.58,0.8499999999999943,0.0,97.15009649655829
1442,102.155,101.73,102.58,0.8499999999999943,0.11999999999760001,97.21883858574253
1443,102.15,101.72,102.58,0.8599999999999994,0.06382978723268448,97.00512861957269
1444,102.15,101.72,102.58,0.8599999999999994,0.11999999999760001,96.98892340620093
1445,102.15,101.72,102.58,0.8599999999999994,0.04347826086862004,97.15359667048972
1446,102.15,101.72,102.58,0.8599999999999994,0.04347826086862004,97.23447110633948
1447,102.15,101.72,102.58,0.8599999999999994,0.22807017543459526,97.42392495845884
1448,102.15,101.72,102.58,0.8599999999999994,0.19999999999636364,97.58308166792948
1449,102.145,101.71,102.58,0.8700000000000045,0.2786885245855953,97.22126284121417
1450,102.145,101.71,102.58,0.8700000000000045,0.25423728813128416,97.53749974661815
1451,102.145,101.71,102.58,0.8700000000000045,0.29032258064047867,97.3260519544935
1452,102.145,101.71,102.58,0.8700000000000045,0.2786885245855953,97.47965218936693
1453,102.14,101.7,102.58,0.8799999999999955,0.2666666666622222,97.42741804902555
1454,102.14,101.7,102.58,0.8799999999999955,0.19999999999636364,97.90129912625466
1455,102.14,101.7,102.58,0.8799999999999955,0.21428571428188778,97.90479147029178
1456,102.14,101.7,102.58,0.8799999999999955,0.18518518518175583,97.79778058080575
1457,102.14,101.7,102.58,0.8799999999999955,0.25423728813128416,97.86352966262658
1458,102.14,101.7,102.58,0.8799999999999955,0.22807017543459526,97.95869601732691
1459,102.13499999999999,101.69,102.58,0.8900000000000006,0.18518518518175583,97.99316383483976
1460,102.13499999999999,101.69,102.58,0.8900000000000006,0.169811320751513,98.06781395006185
1461,102.13499999999999,101.69,102.58,0.8900000000000006,0.12727272727041322,98.2026543053233
1462,102.13499999999999,101.69,102.58,0.8900000000000006,0.0399999999992,98.12571029695674
